,Level,date,State FIPS,State Postal Code,County FIPS,County,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,ZIP Code,cluster
156,County,2021-06-18,18.0,IN,18097.0,Marion,183681.0,780901.0,3778745.0,1157866.0,850258.0,484222.0,630075.0,482961.0,90012.0,40963.0,30721.0,8581.0,3086.0,18-18097-20210618,24,6,9yi5Ls7ivwSXFz8BsDvW_A,Maxine's Chicken & Waffles - City Market,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,4.0,7,1,"{'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None'}","Southern, Waffles, Restaurants, Soul Food, Breakfast & Brunch","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '10:0-16:0'}",5cJ2FZNi9Ct_ZOjMhLDjTw,bNi04GBWee03HKnZyKqAXw,1,3,0,0,"This business used to be located in a restaurant setting, but recently moved to City Market. They have deep-fried chicken of all sorts, but they also offer ""Randy's Pan Fried Chicken,"" which takes 45 minutes, but they gave you a free salad while you wait. Today we ordered two of those dinners. It was $35. We told the counter person we were going to walk around a bit, and asked how long it would be. She said ""about 15 minutes,"" so we knew something was up. We got the regular chicken, which was NOT fresh. I got white meat, my mom got three thighs. The green beans were the best thing out of the entire meal. They only have rotating side dishes, and today there was no mashed potatoes or gravy. My mom got French fries that were extremely hot and fresh. I chose mac n cheese which was not all that flavorful, but fairly hot. On our way around an entire city block because of construction we overpaid for some REALLY LOUSY food. Like, I wish I could give 1/2 star. I don't know if they moved because the rent went up or what, but it was not a move in the right direction. We will NOT be back. That stinks because their food and service were wonderful previously! A real let down.",46204,1
157,County,2021-06-18,18.0,IN,18097.0,Marion,183681.0,780901.0,3778745.0,1157866.0,850258.0,484222.0,630075.0,482961.0,90012.0,40963.0,30721.0,8581.0,3086.0,18-18097-20210618,24,6,G10zNaL02YL5ai5orAdDCQ,Lincoln Square Pancake House,8041 Madison Ave,Indianapolis,IN,46227,39.6491789,-86.1211512,4.5,178,1,"{'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True'}","Breakfast & Brunch, Restaurants, Greek, Cafes, Diners","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",6dHjbyQhpgorVt_Sm-M7uQ,qgyFHzN1ha2tVWAFFG0CeQ,3,0,0,0,"Warm, wonderful welcoming staff.  The place seems like a nice local dinner.  They serve Pepsi products if you are curious.  Tldr skip the bng.

I had the biscuits and gravy plate which is 1/2 order with 2 eggs and hashbrowns.  Sadly the hashbrowns were the highlight.  The eggs were on the right side of good but come on you have to get eggs right.  The biscuit was hard and starchy.  The gravy was bland and flavorless like out of a can.  I don't know who all the folks are that review this as good, but they need to travel more.

Overall the place is nice. The price is reasonable.  The coffee was a bit bitter for my taste but at least it was not burnt or weak.  I would come back and try the pancakes.  The staff was very nice.",46227,5
158,County,2021-06-18,18.0,IN,18097.0,Marion,183681.0,780901.0,3778745.0,1157866.0,850258.0,484222.0,630075.0,482961.0,90012.0,40963.0,30721.0,8581.0,3086.0,18-18097-20210618,24,6,YfYLJK6kb6y0uRGNqFuXKA,Church's Chicken,2964 S Shelby,Indianapolis,IN,46203,39.7229497,-86.1398978,2.5,7,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'WiFi': ""'no'""}","Restaurants, Fast Food, Chicken Shop, Breakfast & Brunch, Chicken Wings","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",hTmEYVfOEI2hkKMzqNYQ4Q,dLg_uA5XvXPHR6d0zIPwng,1,0,0,0,"Food is good. The guy who helped us didn't know what he was doing. Ordered family okra and got large. When asked he said that is the new sizes. He used his hands, no gloves, to get my corn on the cob. Hands again, no gloves or tongs, to get my chicken. Asked for fresh and he got upset. Told what happened to what I thought was a manager. She said well he's new. You are not so new that you use bare hands to get food.",46203,1
159,County,2021-06-19,18.0,IN,18097.0,Marion,196481.0,768101.0,3275662.0,963095.0,749533.0,460327.0,551764.0,389830.0,73924.0,42364.0,33782.0,8150.0,2893.0,18-18097-20210619,24,6,ujWCzhA9YS2fXzXPW9Lc9Q,Flap-Jacks Pancake House,7435 W 10th St,Indianapolis,IN,46214,39.779037,-86.292772,4.0,78,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Food, Coffee & Tea, Cafeteria, Restaurants, Breakfast & Brunch","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}",zd4RNsCPLeMYTsveEcspTg,2xOOgZCxnLIVm_ur-dYUTw,3,0,0,0,"Place is great, service has been spotty. Waitresses seem to want to get you in and out. I get it though, as busy as they are, that's prob what they're told. Foods great, atmosphere is great. I have been finding more eggshells in my omelettes. I guess that means they're using real eggs. Not a dealbreaker for me, at least it isn't a hair.",46214,8
160,County,2019-01-22,18.0,IN,18063.0,Hendricks,28683.0,141628.0,537070.0,109318.0,133617.0,67309.0,84234.0,106274.0,22634.0,6648.0,4812.0,1170.0,1054.0,18-18063-20190122,3,1,Q_UwDFevSlwptsVWg_mjqA,Taco Bell,9120 Rockville Road,Indianapolis,IN,46234,39.764107004,-86.3238599499,2.0,21,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'WiFi': ""'free'"", 'BikeParking': 'False', 'BusinessParking': 'None', 'GoodForMeal': 'None', 'Ambience': 'None', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'HasTV': 'True', 'NoiseLevel': ""'quiet'""}","Restaurants, Fast Food, Breakfast & Brunch, Mexican, Tacos, Tex-Mex","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",UeKDgG1iORx47UdJixGrQw,PvrlQIKfjkKjPkSkaJHRtQ,1,1,0,0,Literally can't do anything right. I guess that's why they're minimum wage fuck-ups. But I will say the black man working the drive through is very kind and professional. But can they at least get one order right?,46234,8
161,County,2019-01-22,18.0,IN,18097.0,Marion,193640.0,770942.0,3370329.0,926950.0,790746.0,411047.0,578014.0,501562.0,78969.0,41384.0,30706.0,7620.0,3331.0,18-18097-20190122,3,1,sOi4BjvBZHX40f72XukcVg,1913 Restaurant,40 W Jackson Pl,Indianapolis,IN,46225,39.7638998,-86.1595572,3.5,36,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'quiet'"", 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","American (Traditional), Breakfast & Brunch, Restaurants","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:30-22:0', 'Sunday': '6:30-22:0'}",31c69D7ouet64I5B1-f5jA,UZR33ElwR3MEgNyAu6U3hw,4,0,0,0,"What a treat!

This restaurant is in the Omni Hotel.  The valet, hostess, servers, and manager were very attentive. Four of us met for dinner and had a drink at the bar where a friendly bartender served us drinks before dinner.

Valet parking is free when you dine here.
Our waitress was very pleasant and patient with us as we chatted with each other.
We bypassed the Devour Indy and ordered from the regular menu.  My husband and I shared the roasted corn chowder, which was served in a tin pan which kept it hot, even the spoon was warm and the chowder was made with creamed corn and fresh herbs.

We then had the arugula and pear salad that was chocked full of candied pecans and toasted pumpkin seeds. Yum!
The walnut crusted walleye was served with a harvest rice blend. The dish was very good but could have used alittle more sauce.

For dessert we all shared the chocolate brownie sundae with caramel and chocolate sauce and a hint of coconut.

The building was built in 1913, hence the name. It has a lot of charm and some most unusual sofas in the lobby.  Be sure to check them out when you go.

Four and a half stars from me!",46225,1
162,County,2019-01-23,18.0,IN,18059.0,Hancock,12764.0,65404.0,248541.0,49060.0,57630.0,25530.0,39483.0,52519.0,18087.0,3248.0,2244.0,430.0,310.0,18-18059-20190123,3,1,tXTJoHHDPGwXajowQNawbw,Steak ’n Shake,10701 E Washington St,Indianapolis,IN,46229,39.7751055013,-85.976139307,2.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'HappyHour': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'""}","Diners, American (Traditional), American (New), Burgers, Steakhouses, Restaurants, Fast Food, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",z3Ni4jluUaAP0DXmXxZdag,U61eWrxmGsth4pWzuwtHEg,3,0,0,0,"No frills fresh-cooked burger. Burger, fries, side, cookie and a drink for $5. Can't beat it. Better burger than the fast food places for less $$$
Employees friendly and attentive",46229,9
163,County,2019-01-23,18.0,IN,18097.0,Marion,191607.0,772975.0,3333107.0,923890.0,767400.0,402040.0,565361.0,510242.0,78838.0,43307.0,30321.0,8082.0,3626.0,18-18097-20190123,3,1,zsDjnBHyJsYfkdry96x75g,Gold Coffee Pancake House,"8810 South Emerson Ave, Ste 275",Indianapolis,IN,46237,39.6386881234,-86.0839409754,3.5,92,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTableService': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'BikeParking': 'False', 'HasTV': 'True'}","Breakfast & Brunch, Food, Restaurants, Coffee & Tea","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",t_EqgpSlRho1bHCt5eDMmg,av3xL7TxCNnsVIVIyzRfQA,2,0,0,0,"I use to come here all the time at least once or twice a week. But I stop coming here cause lately the food was either cold, the wrong order or they took FOREVER to bring the food. The service is not the best unless the owner is in. Some of the waitress seem to get bothered if we asked for anything.",46237,5
164,County,2019-01-23,18.0,IN,18097.0,Marion,191607.0,772975.0,3333107.0,923890.0,767400.0,402040.0,565361.0,510242.0,78838.0,43307.0,30321.0,8082.0,3626.0,18-18097-20190123,3,1,XWe85lGszQqILht9lwZlDw,Lincoln Square Pancake House,7308 E 21st St,Indianapolis,IN,46219,39.7966943,-86.0393593,4.0,65,0,"{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Breakfast & Brunch, Diners, American (Traditional), Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-16:0'}",HuKGpK49qva5jemogvK2EQ,C7MJ6rq7qtSKAISVBEnpDA,5,1,0,0,"Good service! Good food! Great selection! Friendly staff! 

Our waitress was very attentive, but not intrusive. Service was very fast and food was hot. 

Great selection of creamers on the table :)",46219,9
165,County,2019-01-24,18.0,IN,18097.0,Marion,192935.0,771647.0,3400252.0,925093.0,773924.0,414781.0,581229.0,536719.0,82030.0,44149.0,30606.0,7873.0,3848.0,18-18097-20190124,3,1,zwfN21b6gN2XGjNG6MYNzQ,Wolfgang Puck Express,2500 S High School Rd,Indianapolis,IN,46241,39.7166926914,-86.2978263572,2.0,70,0,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Breakfast & Brunch, American (New), Salad, Restaurants",,z7K0aG258rKUoHnasoCkAw,AfZTK4j7Kee-NdlJz2OuMQ,1,1,0,0,"Absolutely disgusting experience.

I waited 15 minutes for a pizza. When it came, half of it was burnt and the server said ""if it's too burnt we can make you a new one."" I asked for a non-burnt pizza and saw the same server coughing deep, hacking coughs into her hand while negotiating with the pizza maker who kept shaking his head and shrugging. 

I just asked her to cancel the order and left.",46241,8
166,County,2019-01-24,18.0,IN,18097.0,Marion,192935.0,771647.0,3400252.0,925093.0,773924.0,414781.0,581229.0,536719.0,82030.0,44149.0,30606.0,7873.0,3848.0,18-18097-20190124,3,1,FvSMWWmDHPo-O8pxI7_0ow,La Posada,2105 W Washington St,Indianapolis,IN,46222,39.7660582,-86.1970996,4.0,101,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Mexican, Restaurants, Breakfast & Brunch","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-4:0', 'Saturday': '10:0-4:0', 'Sunday': '10:0-23:0'}",HcjfCnwcCQMHQGUrR-Z-qw,3XRPxJdWAO7W6r_PnbctOg,5,1,0,0,Amazing! Salsa is flavorful. Tacos are the best! Green hot sauce is so good! Fresh ingredients! Clean restaurant!,46222,1
167,County,2019-01-25,18.0,IN,18097.0,Marion,190337.0,774245.0,3417043.0,910771.0,781281.0,426627.0,589390.0,532833.0,85533.0,46544.0,31927.0,8084.0,4053.0,18-18097-20190125,3,1,kKJbpPjWcFlEpu6y-pV9MA,Mile Square Coffee,222 E Market St,Indianapolis,IN,46204,39.7687913,-86.1534549,5.0,47,0,"{'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False'}","Coffee & Tea, Restaurants, Coffee Roasteries, Food, Bakeries, Breakfast & Brunch","{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '9:0-14:0'}",b1c0DhFxavRnUshL7lC6mg,QdE2T1VEoc-QgNWKTMMixA,5,0,0,1,"This coffee shop is located in the trendy City Market building which sets it up for prime people watching. The baristas are friendly and as the guy put it, ""willing to make anything you want!""  My friend and I split the coffee flight which was easily enough for two people and gave us three great coffees to sit on while we chatted. Definitely would return to try some other drinks and very much enjoyed spending a cold winter day enjoying their coffee.",46204,1
168,County,2019-01-25,18.0,IN,18097.0,Marion,190337.0,774245.0,3417043.0,910771.0,781281.0,426627.0,589390.0,532833.0,85533.0,46544.0,31927.0,8084.0,4053.0,18-18097-20190125,3,1,MDhbUfzwQFYV3cp1a30YOg,Bearcats Restaurant,1045 N Senate Ave,Indianapolis,IN,46202,39.781544,-86.162971,4.0,41,0,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""'average'"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'CoatCheck': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Smoking': ""u'outdoor'"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Vegetarian, American (Traditional), Bars, Nightlife, Breakfast & Brunch, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0'}",deICIhciVGorKF6XQfUrgg,FQMI6QWZ4H_UIco6rkkirQ,5,0,0,0,I love the burgers and chicken tenders . They also have this pineapple beer that's winder,46202,1
169,County,2019-01-26,18.0,IN,18057.0,Hamilton,59515.0,278496.0,1121930.0,225166.0,290445.0,165569.0,206589.0,164673.0,41586.0,13159.0,10092.0,2065.0,2586.0,18-18057-20190126,3,1,WW8WN8J89M3U4z1xP4MhnA,Bob Evans,7525 E 96th St,Indianapolis,IN,46256,39.9265503193,-86.0354844434,2.5,44,0,"{'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Hotels & Travel, Salad, American (Traditional), Comfort Food, Breakfast & Brunch, Bed & Breakfast, Restaurants","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",Z1xdl5ePCyJN3Q2DCrhoyA,eu6qafxvSwlnfmHVcD8Qzg,2,0,0,0,Not a very good meal. The sausage was over cooked. Bacon didn't taste great and the sausage gravy didn't have any real taste. I won't be eating there again. The food was definitely not what you think Bob Evans should be.,46256,6
